request_id,ok,ttft,latency,prompt_tokens,completion_tokens,total_tokens,token_count_source,output_chars,error
298,True,0.05985546205192804,23.4743882259354,2041,1024,3065,server_usage,3400,
299,True,0.055087486281991005,23.737268884666264,2041,1024,3065,server_usage,3415,
300,True,0.0713355727493763,23.811119792051613,2041,1024,3065,server_usage,3400,
301,True,0.04656155500560999,23.941639091819525,2041,1024,3065,server_usage,3522,
302,True,0.05067156162112951,24.251096663065255,2041,1024,3065,server_usage,3898,
303,True,0.046072703786194324,24.406059378758073,2041,1024,3065,server_usage,3402,
304,True,0.05639599822461605,24.348864446394145,2041,1024,3065,server_usage,3440,
305,True,0.06853957939893007,24.73153457324952,2041,1024,3065,server_usage,3313,
306,True,0.06317108310759068,24.784080455079675,2041,1024,3065,server_usage,3400,
307,True,0.07065760716795921,24.833039852790534,2041,1024,3065,server_usage,3405,
308,True,0.04809479136019945,24.87405232153833,2041,1024,3065,server_usage,3832,
309,True,0.07005114480853081,24.940739314071834,2041,1024,3065,server_usage,3485,
310,True,0.06287614814937115,24.94869200512767,2041,1024,3065,server_usage,3488,
311,True,0.05140266753733158,24.979142679832876,2041,1024,3065,server_usage,3184,
312,True,0.052352786995470524,24.99141355138272,2041,1024,3065,server_usage,3152,
313,True,0.060829595662653446,24.982574811205268,2041,1024,3065,server_usage,3400,
314,True,0.04470634367316961,25.096913842484355,2041,1024,3065,server_usage,3839,
315,True,0.047534155659377575,25.2118956213817,2041,1024,3065,server_usage,3493,
316,True,0.06207146216183901,25.4032836984843,2041,1024,3065,server_usage,3784,
317,True,0.0486573800444603,25.483870808966458,2041,1024,3065,server_usage,3499,
318,True,0.04668374452739954,25.58522545453161,2041,1024,3065,server_usage,3400,
319,True,0.06244663894176483,25.690229621715844,2041,1024,3065,server_usage,3159,
320,True,0.06699482165277004,26.19668697565794,2041,1024,3065,server_usage,3201,
321,True,0.06748210825026035,26.33873010892421,2041,1024,3065,server_usage,3201,
322,True,0.06798308156430721,26.51945865061134,2041,1024,3065,server_usage,3201,
323,True,0.06918643787503242,26.8054011547938,2041,1024,3065,server_usage,3176,
324,True,0.04802796524018049,27.024520558305085,2041,1024,3065,server_usage,3440,
325,True,0.047810846008360386,27.13127503078431,2041,1024,3065,server_usage,3154,
326,True,0.04676852561533451,27.432107996195555,2041,1024,3065,server_usage,3415,
327,True,0.063543944619596,27.605601565912366,2041,1024,3065,server_usage,3201,
328,True,0.07735551614314318,27.735962097533047,2041,1024,3065,server_usage,3402,
329,True,0.05605726130306721,27.78292654082179,2041,1024,3065,server_usage,3745,
330,True,0.05229936633259058,27.876545814797282,2041,1024,3065,server_usage,3201,
331,True,0.07260960061103106,28.04401327110827,2041,1024,3065,server_usage,3463,
332,True,0.04824806936085224,28.179511283524334,2041,1024,3065,server_usage,3918,
333,True,0.047228820621967316,28.410276592709124,2041,1024,3065,server_usage,3404,
334,True,0.050775958225131035,28.60105866007507,2041,1024,3065,server_usage,3201,
335,True,0.06789445504546165,28.697598872706294,2041,1024,3065,server_usage,4108,
336,True,0.15518414229154587,23.57794567104429,2041,1024,3065,server_usage,3315,
337,True,0.1537075024098158,23.57325856667012,2041,1024,3065,server_usage,3315,
338,True,0.1552625810727477,23.577196481637657,2041,1024,3065,server_usage,3315,
339,True,0.1512815160676837,23.574259691871703,2041,1024,3065,server_usage,3315,
340,True,0.15348661690950394,23.57327141147107,2041,1024,3065,server_usage,3315,
341,True,0.1522253230214119,23.572365866973996,2041,1024,3065,server_usage,3315,
342,True,0.080616544932127,23.54147399123758,2041,1024,3065,server_usage,2991,
343,True,0.07059214357286692,23.532325057312846,2041,1024,3065,server_usage,1962,
344,True,0.06739705894142389,23.53070637024939,2041,1024,3065,server_usage,1962,
345,True,0.06924906652420759,23.531537836417556,2041,1024,3065,server_usage,1962,
346,True,0.06608008965849876,23.532975331880152,2041,1024,3065,server_usage,1962,
347,True,0.06913921795785427,23.53233931399882,2041,1024,3065,server_usage,3179,
348,True,0.068331778049469,23.53332082182169,2041,1024,3065,server_usage,3179,
