request_id,ok,ttft,latency,prompt_tokens,completion_tokens,total_tokens,token_count_source,output_chars,error
292,True,0.6326805632561445,24.645068772137165,2041,1024,3065,server_usage,3063,
293,True,0.6315484307706356,24.647047986276448,2041,1024,3065,server_usage,3063,
294,True,0.6281455662101507,24.649289495311677,2041,1024,3065,server_usage,3063,
295,True,0.6251626508310437,24.639445146545768,2041,1024,3065,server_usage,3063,
296,True,0.6249300129711628,24.64749351516366,2041,1024,3065,server_usage,3063,
297,True,0.6249027214944363,24.63996436353773,2041,1024,3065,server_usage,3063,
298,True,0.6295997034758329,24.642025573179126,2041,1024,3065,server_usage,3063,
299,True,0.6288883443921804,24.638372286222875,2041,1024,3065,server_usage,3063,
300,True,0.6255264468491077,24.652578227221966,2041,1024,3065,server_usage,3063,
301,True,0.5344177540391684,24.54796509537846,2041,1024,3065,server_usage,3063,
302,True,0.5364460218697786,24.55815683864057,2041,1024,3065,server_usage,3063,
303,True,0.5380102964118123,24.546332512050867,2041,1024,3065,server_usage,3063,
304,True,0.5382556077092886,24.55440325383097,2041,1024,3065,server_usage,3063,
305,True,0.5378664154559374,24.54177397210151,2041,1024,3065,server_usage,3063,
306,True,0.5335647091269493,24.550247170962393,2041,1024,3065,server_usage,3063,
307,True,0.5338653642684221,24.547796006314456,2041,1024,3065,server_usage,3063,
308,True,0.536020421423018,24.55213964357972,2041,1024,3065,server_usage,3063,
309,True,0.4490702860057354,24.470780721865594,2041,1024,3065,server_usage,3063,
310,True,0.4449178306385875,24.45115933008492,2041,1024,3065,server_usage,3063,
311,True,0.4459472680464387,24.468604837544262,2041,1024,3065,server_usage,3063,
312,True,0.4408576264977455,24.471094312146306,2041,1024,3065,server_usage,3063,
313,True,0.4459765534847975,24.462795703671873,2041,1024,3065,server_usage,3063,
314,True,0.4408621462062001,24.46603772416711,2041,1024,3065,server_usage,3063,
315,True,0.43859436735510826,24.45033302437514,2041,1024,3065,server_usage,3063,
316,True,0.35045551508665085,24.368132199160755,2041,1024,3065,server_usage,3063,
317,True,0.3550548627972603,24.361723725683987,2041,1024,3065,server_usage,3063,
318,True,0.3532542632892728,24.37029638234526,2041,1024,3065,server_usage,3063,
319,True,0.35404509119689465,24.369326135143638,2041,1024,3065,server_usage,3063,
320,True,0.35403517447412014,24.361479768529534,2041,1024,3065,server_usage,3063,
321,True,0.3515401668846607,24.36917567346245,2041,1024,3065,server_usage,3063,
322,True,0.34807131811976433,24.365406778641045,2041,1024,3065,server_usage,3063,
323,True,0.26626258064061403,24.290345773100853,2041,1024,3065,server_usage,3063,
324,True,0.2608157889917493,24.27251974027604,2041,1024,3065,server_usage,3063,
325,True,0.26095603313297033,24.27698413375765,2041,1024,3065,server_usage,3063,
326,True,0.17612776067107916,24.26046486850828,2041,1024,3065,server_usage,3063,
327,True,0.07006479147821665,24.924550625495613,2041,1024,3065,server_usage,3864,
328,True,0.05800727568566799,24.915693261660635,2041,1024,3065,server_usage,2989,
329,True,0.050674082711339,25.31743774842471,2041,1024,3065,server_usage,2814,
330,True,0.05275555979460478,25.297481073997915,2041,1024,3065,server_usage,3768,
331,True,0.05422444548457861,25.584020872600377,2041,1024,3065,server_usage,3017,
332,True,0.05126502551138401,25.691545063629746,2041,1024,3065,server_usage,4112,
333,True,0.06144328322261572,25.607919736765325,2041,1024,3065,server_usage,3948,
334,True,0.05099527724087238,25.883467114530504,2041,1024,3065,server_usage,3182,
335,True,0.05027076322585344,26.02134930714965,2041,1024,3065,server_usage,2996,
336,True,0.0529733607545495,26.142004784196615,2041,1024,3065,server_usage,2996,
337,True,0.051413655281066895,26.613409311510623,2041,1024,3065,server_usage,3799,
338,True,0.05660557746887207,26.652177322655916,2041,1024,3065,server_usage,3296,
339,True,0.05424145609140396,27.172017697244883,2041,1024,3065,server_usage,3821,
340,True,0.0533908074721694,27.361459471285343,2041,1024,3065,server_usage,3660,
